RR_l_0,RR_l_0/RR_l_1,RR_r_0,R_val,P_val,signal_std
362.0,0.9354005167958656,371.0,0.3211608403262017,-0.0167841090607585,0.0871635761780399
108.0,1.0,125.0,2.1174816904737974,-0.2325924105464062,0.5456871288452363
140.0,0.9859154929577464,148.0,0.3585024458091543,-0.1200676722974038,0.1325312623247859
96.0,1.0434782608695652,107.0,1.502549056277897,-0.0402220792952022,0.2566195482968094
483.0,1.0298507462686568,146.0,0.5762318569251681,-0.1829328604382868,0.1569416446381352
79.0,0.6694915254237288,79.0,0.7412183876065047,-0.4361782619923545,0.2264056043410217
140.0,0.958904109589041,146.0,0.5317730699850306,-0.2525827169137112,0.1576412933762843
142.0,0.9594594594594594,479.0,0.6588220815171717,-0.1153434361394214,0.123231861256453
197.0,2.095744680851064,193.0,0.7768230354848986,-0.0249545707552459,0.1109966814527068
173.0,1.0484848484848486,207.0,0.6929010748776236,0.0056221090666578,0.0989664968546074
149.0,1.0205479452054795,147.0,0.7821462367493028,-0.0532928631933381,0.1611096761325069
176.0,0.9777777777777776,228.0,0.6925470725211194,0.0024225104635775,0.0885736913402171
154.0,1.0405405405405406,144.0,0.7324283832522769,-0.0077952520312783,0.15249006078117
149.0,1.0347222222222223,146.0,0.3906821562365185,0.0687088391466779,0.1171700333585332
144.0,0.375,146.0,0.4267828780050877,-0.0954844815947598,0.1299726747425593
86.0,1.0,80.0,1.1517409086997905,-0.0423511728992148,0.2388112819013149
88.0,1.1282051282051282,208.0,0.7552721649563592,-0.0730101863605075,0.1099658878854741
396.0,1.346938775510204,146.0,0.4406145025157405,-0.361149868881032,0.145714925800075
155.0,1.148148148148148,152.0,0.3392577034283458,-0.1010611824288127,0.133565611728594
146.0,0.9733333333333334,153.0,0.6158191378064286,-0.0066195374523249,0.1384628614791872
226.0,1.6258992805755397,143.0,1.0340779337464006,0.2489059606372849,0.1669963372955389
154.0,1.0335570469798658,146.0,0.8960585517982489,-0.0159045226130653,0.1718595968161434
145.0,1.2946428571428572,251.0,0.7353844333627254,-0.0368161600639142,0.1718678186447917
148.0,1.0068027210884354,152.0,0.391785926944129,-0.3132816946319183,0.1448260890465637
115.0,0.9663865546218487,101.0,1.2907780547272265,0.514066055275147,0.3928290258650086
383.0,2.7357142857142858,151.0,0.5154026657600104,-0.15,0.1449589885997722
140.0,0.9655172413793104,149.0,0.777852900200735,-0.1888599051150714,0.175074644501256
155.0,0.3725961538461538,379.0,0.3344876923585733,-0.1930495277493263,0.1076886043944035
152.0,0.9681528662420382,153.0,0.6296370295739608,-0.0995832472702668,0.1552711883797587
151.0,1.0342465753424657,151.0,0.4971624741849098,-0.2026384406032098,0.1780632260120407
368.0,2.725925925925926,146.0,0.8256611387416034,0.0482055760384903,0.162793077855507
151.0,0.4241573033707865,158.0,0.7599133534567661,-0.2160876251122038,0.1791735002142108
143.0,0.9662162162162162,145.0,0.7291316960840248,0.1253784811833576,0.1458098245909343
136.0,0.9444444444444444,534.0,0.5707674923352064,-0.1431635475215187,0.1035666600034895
378.0,2.7794117647058822,150.0,0.6444123306421325,-0.2495896556057598,0.1818141540410723
171.0,1.1324503311258278,187.0,1.7645391197042992,-0.3244647196342883,0.3654058358435134
173.0,1.4661016949152543,182.0,0.8547456665310966,-0.0933353834923668,0.1357476871619295
148.0,0.9801324503311258,148.0,0.4790741770552356,-0.1756742109069083,0.1455851692695408
142.0,0.9659863945578232,613.0,0.504829272766591,-0.1484880646601967,0.1120416244950762
190.0,2.043010752688172,191.0,0.516790474398332,-0.500656834048192,0.1731560989635101
136.0,0.9645390070921984,149.0,0.4844064528424959,-0.1580778585176154,0.1608650508228088
228.0,1.7142857142857142,145.0,0.3509176105722395,-0.0723152399624755,0.1141438429363771
379.0,2.786764705882353,373.0,0.3687943715965678,-0.2688453054892269,0.1241702971852675
370.0,2.661870503597122,296.0,0.6772285515322374,0.1136839553044093,0.111976354463358
144.0,0.9536423841059604,621.0,0.6039638453722764,-0.2880230243936105,0.1115122089647154
148.0,1.0068027210884354,144.0,0.6740551281505563,0.0084441890380348,0.1352648778977983
146.0,1.0,143.0,0.7293696536528123,-0.035,0.1526829711928999
149.0,0.9551282051282052,152.0,0.5232102467860111,-0.2065224983578493,0.1510634369160145
362.0,2.661764705882353,146.0,0.7770918500125674,-0.1928012534015354,0.1795266323719011
335.0,2.518796992481203,145.0,0.4685015760755024,-0.1877715213862064,0.1471937504283393
148.0,0.9801324503311258,146.0,0.4963848360964202,-0.0741041510652495,0.1767414184676075
149.0,1.0205479452054795,360.0,0.4297009391275976,-0.2064232062365555,0.130730985720191
157.0,0.9874213836477987,212.0,0.7207377026396172,-0.1228261555431248,0.1189376387834738
146.0,0.9864864864864864,149.0,0.6419457361011978,-0.0146890715781174,0.1436248729949897
151.0,1.0342465753424657,154.0,0.8113789470952009,0.0872246803133641,0.1514050387426858
148.0,1.0136986301369864,561.0,0.4327625131726242,-0.1791274599248109,0.0993365219684122
372.0,2.735294117647059,146.0,0.4953096199250503,-0.0969333931886153,0.1392982919942923
90.0,0.5769230769230769,231.0,1.115510449468608,-0.1085770455689467,0.1961188369883719
146.0,0.9605263157894736,362.0,0.5868846164454968,-0.1992715327485018,0.1371748088781784
150.0,0.313152400835073,146.0,0.5964044074668639,-0.135427417332951,0.1399875276673302
148.0,0.9866666666666668,148.0,0.3216726892348392,0.0124451945753868,0.1838707885127951
147.0,1.013793103448276,146.0,0.4808382346532057,0.0164321608040201,0.1131643032841902
203.0,1.5984251968503935,192.0,0.5456610608140092,-0.1513891523409054,0.1070939296935129
166.0,1.0246913580246917,181.0,1.0291923759952102,-0.1287359989079251,0.1625078434448743
206.0,2.145833333333333,247.0,0.0871588196343405,-0.1963169019048344,0.106884596381616
799.0,3.504385964912281,144.0,0.7128705733907529,-0.2095013914970192,0.1653881264098562
144.0,0.9664429530201344,152.0,0.8233733331646864,-0.0217539151820374,0.1586136655073398
139.0,0.9328859060402684,152.0,0.5291441391168554,-0.1789160184449895,0.1413543011205348
142.0,0.3585858585858585,141.0,0.3670493960923487,-0.2415091521922143,0.1400638701058617
144.0,0.3977900552486187,144.0,0.4456998185063989,0.013902814846012,0.106980672155932
402.0,2.9558823529411766,145.0,0.4429585449225644,-0.2707393986194268,0.1472945388692197
143.0,0.959731543624161,146.0,0.2364159937097464,0.2152743177886182,0.213388193292028
367.0,2.738805970149253,147.0,0.6832942999246469,-0.351604259364872,0.1910987594780773
150.0,0.986842105263158,151.0,0.8214177983032259,0.0445010195995376,0.1552280209365857
191.0,2.053763440860215,216.0,0.552790552409468,-0.2333935150914405,0.0999542030512949
141.0,0.9276315789473684,402.0,0.4300798658219016,-0.1513097104609342,0.1107630311078145
151.0,0.4136986301369863,143.0,0.3818053194961392,-0.1769638461783497,0.1405943760804406
148.0,0.3905013192612137,335.0,0.5317123994599782,-0.1416965309974647,0.1189447172044696
382.0,2.7681159420289854,379.0,0.3069424386267568,-0.267345306790555,0.1284008804258553
326.0,2.397058823529412,148.0,0.5076605960572107,-0.1515233831203931,0.1437667650228596
149.0,1.0205479452054795,146.0,0.3799330429019255,-0.0598777043999636,0.1236655933165318
152.0,1.034013605442177,149.0,0.5565597891216272,-0.0671208653679006,0.1471491580947272
137.0,0.9013157894736842,354.0,0.4554198880856058,-0.1068391308402747,0.1118745976749093
152.0,1.0066225165562914,146.0,0.91092852788538,0.0090532423603996,0.1697625272548042
139.0,0.9205298013245032,144.0,0.6474396284890257,-0.1860785729255548,0.1694614590135769
144.0,1.006993006993007,146.0,0.4451362772970944,-0.2239066741667648,0.1377082028914294
138.0,0.4367088607594936,151.0,0.5795503746827845,-0.1496577281900581,0.1575214317131555
224.0,1.0,225.0,0.3961253432949961,-0.3826352648231519,0.1457310919603585
111.0,0.5260663507109005,129.0,1.0147871893500686,-0.2091278395463521,0.2720590409570534
152.0,1.034013605442177,146.0,0.4929889727917881,-0.1413874824526037,0.143158068718882
240.0,1.7647058823529411,396.0,0.3838832811176333,-0.1584658689906528,0.1072023560664089
146.0,0.9864864864864864,148.0,0.2682505368795374,-0.2664566751138242,0.1336781618965451
151.0,1.0486111111111112,149.0,0.9407440848133656,-0.1493597381329819,0.2038450632007739
128.0,1.1636363636363636,85.0,1.677060585391177,-0.1423393558647417,0.3411664574692441
219.0,2.305263157894737,140.0,0.7739340501101978,-0.2269153968009626,0.1790823643719123
93.0,0.9117647058823528,85.0,1.231205161948143,-0.2078235119008659,0.2932632773481604
197.0,0.8716814159292036,123.0,0.6032034524958804,-0.4055797102521691,0.2016546092786113
110.0,1.02803738317757,215.0,1.662044625148457,-0.240871660322552,0.3191941933887668
149.0,0.9738562091503268,149.0,0.6374139362125876,-0.2083193595910643,0.1633977803017568
215.0,2.239583333333333,282.0,1.1091977805260982,-0.2527433678329115,0.2261794726431266
152.0,1.0,149.0,0.7544593284030674,-0.0349677147947363,0.1559670870206267
126.0,1.2,88.0,1.298872068859464,-0.183085761962233,0.30062437691287
142.0,0.9726027397260274,147.0,0.7406342318295966,-0.1775669368161073,0.1828284309225929
148.0,1.0277777777777777,390.0,0.4826720919130168,-0.2018456440313556,0.1103562705502759
149.0,0.9867549668874172,153.0,0.5431064529256999,-0.247035175879397,0.157017658859339
135.0,0.9246575342465754,151.0,0.5646771491317266,-0.1517165130212877,0.1654213313365634
151.0,1.0,149.0,0.5600688625815953,-0.1817023079067957,0.141869975878084
380.0,2.695035460992908,362.0,0.5619782540437376,-0.2089238526568545,0.1296708493340099
150.0,1.020408163265306,144.0,0.7304564391572418,-0.0294405698469064,0.1615578177643272
139.0,0.879746835443038,131.0,0.09289655491084,-0.1364267676209878,0.0961454900341631
140.0,0.9395973154362416,150.0,0.8054371156973625,-0.1941638344778973,0.1828629956122563
151.0,0.3963254593175853,298.0,0.4364227565491952,-0.2041746892396216,0.1186720737104193
143.0,1.0070422535211268,141.0,0.4097838162456811,-0.2322201012010933,0.1426897864383197
146.0,0.1642294713160854,145.0,0.5689417114881508,-0.1327735736789064,0.1498218734492755
463.0,3.4044117647058822,144.0,0.6571533565928603,-0.2491671783600199,0.1710356561736455
586.0,1.260215053763441,141.0,0.4897800864804567,-0.2093008282270878,0.1428565869826021
139.0,0.972027972027972,146.0,1.0669247739929772,0.0957561134367256,0.1710912552410002
151.0,1.0134228187919463,153.0,0.4011236559477579,-0.1569446856002466,0.1576036797416113
148.0,1.0,147.0,0.540081401079391,-0.2025868980359703,0.1583479513403304
157.0,1.0608108108108107,148.0,0.8152788645491998,-0.0763378881581934,0.1641024278983572
366.0,2.6142857142857143,366.0,0.5021633829544732,-0.1773757007772536,0.1301791279862836
147.0,0.3788659793814433,153.0,0.4900822513966335,-0.0618874393901797,0.1315512713453396
150.0,0.9933774834437086,149.0,0.7006193131183315,-0.2462757597508515,0.1766846229019355
148.0,0.9932885906040269,167.0,0.5720692786193725,-0.1023992867683175,0.1430475614898047
137.0,0.8954248366013072,155.0,0.6039562061887266,0.049962936965635,0.2572840109516718
142.0,0.9342105263157896,536.0,0.3635901718695939,-0.0730768968031225,0.0977312328006321
149.0,0.1308165057067603,143.0,0.6988310622438734,-0.2155962960010226,0.1655689073228048
225.0,1.6544117647058822,145.0,0.269759907618534,-0.1949800892246425,0.1317914043528967
151.0,1.0134228187919463,156.0,0.6240643687567952,-0.2167438246029527,0.1692286232500716
135.0,0.9926470588235294,117.0,1.6374642186402928,0.0217562052949395,0.2578971687584797
262.0,1.8985507246376807,149.0,0.5938673039748166,-0.1799554772262815,0.1588692228747667
145.0,0.4769736842105263,146.0,0.5868563821099733,-0.1964082927411125,0.1619297513270702
131.0,0.891156462585034,142.0,0.4668800003852342,-0.0976489384262134,0.1293463328607611
148.0,1.0206896551724138,146.0,0.3531222381709202,-0.2767216056940141,0.1576614103257824
92.0,1.022222222222222,191.0,0.8563736586990666,-0.2276576073038832,0.1447707910139574
165.0,1.13013698630137,182.0,0.6481097930445823,-0.1386494076091438,0.1584857350549776
152.0,0.987012987012987,144.0,0.4654776834783052,-0.1892063990989696,0.1381569726491749
149.0,1.0067567567567568,638.0,0.7377467557497807,-0.015,0.1168251602459349
147.0,1.0068493150684932,147.0,0.3872367925033061,-0.2023366834170855,0.1346868942982692
119.0,1.1121495327102804,75.0,2.1090511406673658,0.7709912767259169,0.5694217322989228
152.0,1.0066225165562914,148.0,0.8310567481125093,-0.0789078360618097,0.1682832525086822
135.0,1.007462686567164,107.0,1.038459811192638,-0.4492959089442711,0.261512745934322
204.0,2.01980198019802,197.0,0.7413906297796045,0.0168623142491315,0.1086305811593271
110.0,1.0,123.0,1.9345861880834927,-0.3053647756442478,0.4957266173333265
135.0,0.9375,331.0,0.2932057962549418,-0.2424729510430752,0.1022773973563127
150.0,0.9933774834437086,151.0,0.8557433448438282,-0.0088428073361401,0.168716422158708
138.0,0.9324324324324323,148.0,0.3164320986705172,-0.1957247264929302,0.1261270771298252
144.0,0.972972972972973,149.0,0.3279511148936018,-0.2494342867528711,0.1375799031282887
148.0,0.9801324503311258,144.0,0.6137748047466963,-0.0979814944768858,0.154175007436515
89.0,0.9888888888888888,232.0,0.7226017907273359,-0.0070432093651359,0.1030143515521306
172.0,1.017751479289941,182.0,0.5448076714371888,-0.1869178107639081,0.1157355014185253
147.0,1.0208333333333333,145.0,0.5064503250150745,-0.1479418715042439,0.1555778227174623
213.0,0.9508928571428572,106.0,0.9636154822917656,-0.2451088946064568,0.2630562496281475
398.0,2.926470588235294,372.0,0.5682467960512608,-0.0545953706600693,0.1061621277206701
154.0,1.375,153.0,0.93350910963841,-0.0499840783794098,0.1770428637871632
346.0,2.489208633093525,152.0,0.6512549999058224,-0.1629396984924621,0.1513741606312062
88.0,0.946236559139785,88.0,1.1939333719254694,-0.2082470457690102,0.272129701612369
288.0,2.149253731343284,149.0,0.7084180967535334,-0.1003577854908304,0.1699120621675472
156.0,1.033112582781457,151.0,0.7729017598830987,-0.1252354548928136,0.1673712092494837
136.0,0.951048951048951,143.0,0.6127432423837192,-0.2500428261670037,0.1710982245993495
152.0,1.0133333333333334,153.0,0.5023005668622618,-0.2620185796239135,0.1484937619545566
147.0,1.0068493150684932,370.0,0.5017960713071736,-0.1861782043825953,0.1167870599882377
98.0,1.0888888888888888,90.0,1.3805229826115082,-0.1529982076947534,0.2916372777602309
151.0,0.9805194805194806,149.0,0.473995159400846,-0.2190325715073108,0.161837604239218
148.0,0.9801324503311258,382.0,0.2453903848446167,-0.1888903835705432,0.100312404748463
621.0,1.9467084639498435,148.0,0.6086666068338412,-0.21248329349701,0.1687947963949977
140.0,0.8974358974358975,150.0,0.6628930836983034,-0.2253115640927551,0.1651319955582857
147.0,0.3909574468085106,147.0,0.3121488527672513,-0.1399453315408578,0.1173542657936321
143.0,0.3950276243093922,147.0,0.4034789213264664,-0.2566630262171052,0.1465865541176464
137.0,0.9072847682119204,147.0,0.3516592711947988,-0.186868270323517,0.1375453101570991
95.0,0.37109375,208.0,0.2591167018077519,-0.1614407174513449,0.0765818995168164
150.0,0.4143646408839779,151.0,0.4654835953021474,-0.1823042011650918,0.1418515569370614
123.0,0.6180904522613065,172.0,1.0103950453656123,-0.2903020359878706,0.1857975235692864
150.0,1.0273972602739727,147.0,0.5142643586991997,-0.116144820530232,0.132013402244263
147.0,0.98,146.0,0.5456636624303056,-0.1849183171295642,0.1460118410252331
147.0,1.027972027972028,149.0,0.5678691793143094,-0.0292168745174217,0.1412827699211544
279.0,2.051470588235294,150.0,0.2439016703459233,-0.1862991856413374,0.1355605834264914
162.0,0.9759036144578314,139.0,1.0017217704551955,-0.0568156057299021,0.1617906611572147
369.0,2.6739130434782608,148.0,0.6518059707535528,-0.1704382883065239,0.1615931560420567
149.0,0.9867549668874172,146.0,0.6046429848141696,-0.1923598639037897,0.153903105916286
143.0,0.2440273037542662,142.0,0.6924041222779558,-0.2041986535994489,0.1870507227316433
147.0,1.0068493150684932,543.0,0.7238812627775008,-0.1167180013093255,0.112402975653799
146.0,0.9798657718120806,147.0,0.6454020093543557,-0.0220803160246986,0.1404759511656859
